Channel:Channel1
Capture Time:2024-05-24 10:05:57.145
Length:70000
Sample Rate:50kSa/s
Interval:20us
Time Base:100ms/div
Delay:0s
Vertical Sensitivity:500mV/div
Vertical Offset:-1,51V
Channel:Channel2
Capture Time:2024-05-24 10:05:57.335
Length:70000
Sample Rate:50kSa/s
Interval:20us
Time Base:100ms/div
Delay:0s
Vertical Sensitivity:500mV/div
Vertical Offset:-1,5V
ch1_time(s),ch1_value(V),ch2_time(s),ch2_value(V)
-0,7,0,95,-0,7,1,04
-0,69998,0,95,-0,69998,1,06
-0,69996,0,95,-0,69996,1,02
-0,69994,0,97,-0,69994,1,06
-0,69992,0,99,-0,69992,1,06
-0,6999,0,95,-0,6999,1,02
-0,69988,0,97,-0,69988,1,04
-0,69986,0,97,-0,69986,1,04
-0,69984,0,97,-0,69984,1,04
-0,69982,0,95,-0,69982,1,06
-0,6998,0,95,-0,6998,1,04
-0,69978,0,95,-0,69978,1,04
-0,69976,0,99,-0,69976,1,04
-0,69974,0,97,-0,69974,1,06
-0,69972,0,97,-0,69972,1,04
-0,6997,0,97,-0,6997,1,04
-0,69968,0,97,-0,69968,1,04
-0,69966,0,99,-0,69966,1,04
-0,69964,0,95,-0,69964,1,06
-0,69962,0,95,-0,69962,1,04
-0,6996,0,99,-0,6996,1,04
-0,69958,0,95,-0,69958,1,06
-0,69956,0,95,-0,69956,1,04
-0,69954,0,97,-0,69954,1,04
-0,69952,0,97,-0,69952,1,04
-0,6995,0,97,-0,6995,1,04
-0,69948,0,95,-0,69948,1,06
-0,69946,0,97,-0,69946,1,04
-0,69944,0,97,-0,69944,1,08
-0,69942,0,97,-0,69942,1,06
-0,6994,0,97,-0,6994,1,04
-0,69938,0,95,-0,69938,1,04
-0,69936,0,97,-0,69936,1,06
-0,69934,0,95,-0,69934,1,04
-0,69932,0,95,-0,69932,1,06
-0,6993,0,97,-0,6993,1,06
-0,69928,0,97,-0,69928,1,04
-0,69926,0,95,-0,69926,1,04
-0,69924,0,97,-0,69924,1,04
-0,69922,0,97,-0,69922,1,06
-0,6992,0,97,-0,6992,1,02
-0,69918,0,95,-0,69918,1
-0,69916,0,97,-0,69916,1,04
-0,69914,0,97,-0,69914,1,04
-0,69912,0,95,-0,69912,1,06
-0,6991,0,99,-0,6991,1,06
-0,69908,0,95,-0,69908,1,04
-0,69906,0,97,-0,69906,1,06
-0,69904,0,95,-0,69904,1,04
-0,69902,0,97,-0,69902,1,06
-0,699,0,97,-0,699,1,1
-0,69898,0,95,-0,69898,1,06
-0,69896,0,97,-0,69896,1,06
-0,69894,0,95,-0,69894,1,04
-0,69892,0,97,-0,69892,1,04
-0,6989,0,97,-0,6989,1,04
-0,69888,0,95,-0,69888,1,04
-0,69886,0,99,-0,69886,1,06
-0,69884,0,97,-0,69884,1,04
-0,69882,0,99,-0,69882,1,06
-0,6988,0,97,-0,6988,1,06
-0,69878,0,97,-0,69878,1,06
-0,69876,0,95,-0,69876,1,06
-0,69874,0,95,-0,69874,1,06
-0,69872,0,95,-0,69872,1,04
-0,6987,0,95,-0,6987,1,04
-0,69868,0,99,-0,69868,1,04
-0,69866,0,97,-0,69866,1,1
-0,69864,0,97,-0,69864,1,04
-0,69862,0,99,-0,69862,1,04
-0,6986,0,95,-0,6986,1,06
-0,69858,0,95,-0,69858,1,06
-0,69856,0,95,-0,69856,1,04
-0,69854,0,95,-0,69854,1,04
-0,69852,0,97,-0,69852,1,04
-0,6985,0,95,-0,6985,1,04
-0,69848,0,95,-0,69848,1,02
-0,69846,0,99,-0,69846,1,06
-0,69844,0,97,-0,69844,1,06
-0,69842,0,97,-0,69842,1,04
-0,6984,0,99,-0,6984,1,04
-0,69838,0,97,-0,69838,1,04
-0,69836,0,97,-0,69836,1,06
-0,69834,0,95,-0,69834,1,06
-0,69832,0,95,-0,69832,1,04
-0,6983,0,99,-0,6983,1,04
-0,69828,0,97,-0,69828,1,04
-0,69826,0,99,-0,69826,1,04
-0,69824,0,99,-0,69824,1,04
-0,69822,0,97,-0,69822,1,04
-0,6982,0,99,-0,6982,1,06
-0,69818,0,97,-0,69818,1,04
-0,69816,0,99,-0,69816,1,06
-0,69814,0,97,-0,69814,1,06
-0,69812,0,95,-0,69812,1,04
-0,6981,0,97,-0,6981,1,02
-0,69808,0,95,-0,69808,1,04
-0,69806,0,97,-0,69806,1,06
-0,69804,0,95,-0,69804,1,04
-0,69802,0,97,-0,69802,1,06
-0,698,0,97,-0,698,1,04
-0,69798,0,97,-0,69798,1,06
-0,69796,0,97,-0,69796,1,06
-0,69794,0,95,-0,69794,1,04
-0,69792,0,95,-0,69792,1,06
-0,6979,0,97,-0,6979,1,04
-0,69788,0,97,-0,69788,1,02
-0,69786,0,95,-0,69786,1,06
-0,69784,0,97,-0,69784,1,04
-0,69782,0,95,-0,69782,1,06
-0,6978,0,95,-0,6978,1,02
-0,69778,0,95,-0,69778,1,06
-0,69776,0,99,-0,69776,1,04
-0,69774,0,97,-0,69774,1,04
-0,69772,0,97,-0,69772,1,04
-0,6977,0,97,-0,6977,1,06
-0,69768,0,95,-0,69768,1,06
-0,69766,0,95,-0,69766,1,04
-0,69764,0,97,-0,69764,1,04
-0,69762,0,95,-0,69762,1,02
-0,6976,0,97,-0,6976,1,04
-0,69758,0,95,-0,69758,1,04
-0,69756,0,97,-0,69756,1,02
-0,69754,0,97,-0,69754,1,02
-0,69752,0,97,-0,69752,1,04
-0,6975,0,95,-0,6975,1,06
-0,69748,0,97,-0,69748,1,06
-0,69746,0,95,-0,69746,1,04
-0,69744,0,99,-0,69744,1,06
-0,69742,0,95,-0,69742,1,04
-0,6974,0,97,-0,6974,1,04
-0,69738,0,97,-0,69738,1,04
-0,69736,0,97,-0,69736,1,06
-0,69734,0,95,-0,69734,1,04
-0,69732,0,95,-0,69732,1,04
-0,6973,0,95,-0,6973,1,04
-0,69728,0,97,-0,69728,1,06
-0,69726,0,97,-0,69726,1,04
-0,69724,0,97,-0,69724,1,04
-0,69722,0,95,-0,69722,1,02
-0,6972,0,99,-0,6972,1,04
-0,69718,0,95,-0,69718,1,04
-0,69716,0,99,-0,69716,1,04
-0,69714,0,95,-0,69714,1,06
-0,69712,0,97,-0,69712,1,06
-0,6971,0,95,-0,6971,1,06
-0,69708,0,95,-0,69708,1,04
-0,69706,0,95,-0,69706,1,04
-0,69704,0,95,-0,69704,1,04
-0,69702,0,97,-0,69702,1,04
-0,697,0,97,-0,697,1,04
-0,69698,0,95,-0,69698,1,04
-0,69696,0,97,-0,69696,1,06
-0,69694,0,99,-0,69694,1,04
-0,69692,0,97,-0,69692,1,06
-0,6969,0,97,-0,6969,1,04
-0,69688,0,97,-0,69688,1,04
-0,69686,0,95,-0,69686,1,06
-0,69684,0,97,-0,69684,1,06
-0,69682,0,95,-0,69682,1,06
-0,6968,0,95,-0,6968,1,06
-0,69678,0,95,-0,69678,1,04
-0,69676,0,95,-0,69676,1,02
-0,69674,0,97,-0,69674,1,02
-0,69672,0,97,-0,69672,1,06
-0,6967,0,97,-0,6967,1,06
-0,69668,0,97,-0,69668,1,04
-0,69666,0,95,-0,69666,1,04
-0,69664,0,97,-0,69664,1,04
-0,69662,0,97,-0,69662,1,04
-0,6966,0,95,-0,6966,1,02
-0,69658,0,95,-0,69658,1,02
-0,69656,0,95,-0,69656,1
-0,69654,0,95,-0,69654,1,06
-0,69652,0,97,-0,69652,1,06
-0,6965,0,95,-0,6965,1,04
-0,69648,0,95,-0,69648,1,04
-0,69646,0,97,-0,69646,1,04
-0,69644,0,97,-0,69644,1,04
-0,69642,0,97,-0,69642,1,04
-0,6964,0,97,-0,6964,1,04
-0,69638,0,99,-0,69638,1,04
-0,69636,0,97,-0,69636,1,04
-0,69634,0,95,-0,69634,1,04
-0,69632,0,95,-0,69632,1,06
-0,6963,0,95,-0,6963,1,04
-0,69628,0,97,-0,69628,1,04
-0,69626,0,95,-0,69626,1,04
-0,69624,0,95,-0,69624,1,04
-0,69622,0,97,-0,69622,1,06
-0,6962,0,99,-0,6962,1,06
-0,69618,0,97,-0,69618,1,04
-0,69616,0,95,-0,69616,1,04
-0,69614,0,97,-0,69614,1,02
-0,69612,0,97,-0,69612,1,06
-0,6961,0,97,-0,6961,1,02
-0,69608,0,95,-0,69608,1,04
-0,69606,0,95,-0,69606,1,04
-0,69604,0,95,-0,69604,1,06
-0,69602,0,97,-0,69602,1,04
-0,696,0,95,-0,696,1,04
-0,69598,0,95,-0,69598,1,04
-0,69596,0,95,-0,69596,1,04
-0,69594,0,95,-0,69594,1,04
-0,69592,0,95,-0,69592,1,02
-0,6959,0,97,-0,6959,1,04
-0,69588,0,97,-0,69588,1,06
-0,69586,0,95,-0,69586,1,04
-0,69584,0,97,-0,69584,1,04
-0,69582,0,95,-0,69582,1,02
-0,6958,0,99,-0,6958,1,04
-0,69578,0,99,-0,69578,1,02
-0,69576,0,97,-0,69576,1,02
-0,69574,0,95,-0,69574,1,06
-0,69572,0,99,-0,69572,1,04
-0,6957,0,99,-0,6957,1,04
-0,69568,0,97,-0,69568,1,04
-0,69566,0,95,-0,69566,1,02
-0,69564,0,97,-0,69564,1,02
-0,69562,0,97,-0,69562,1,04
-0,6956,0,97,-0,6956,1,02
-0,69558,0,99,-0,69558,1,02
-0,69556,0,97,-0,69556,1,04
-0,69554,0,97,-0,69554,1,06
-0,69552,0,95,-0,69552,1,06
-0,6955,0,95,-0,6955,1,04
-0,69548,0,97,-0,69548,1,04
-0,69546,0,97,-0,69546,1,02
-0,69544,0,95,-0,69544,1,02
-0,69542,0,95,-0,69542,1,02
-0,6954,0,97,-0,6954,1,04
-0,69538,0,97,-0,69538,1,06
-0,69536,0,97,-0,69536,1,04
-0,69534,0,97,-0,69534,1,02
-0,69532,0,95,-0,69532,1,04
-0,6953,0,97,-0,6953,1,04
-0,69528,0,99,-0,69528,1,02
-0,69526,0,95,-0,69526,1,04
-0,69524,0,99,-0,69524,1,06
-0,69522,0,97,-0,69522,1,04
-0,6952,0,97,-0,6952,1,06
-0,69518,0,97,-0,69518,1,06
-0,69516,0,97,-0,69516,1,02
-0,69514,0,97,-0,69514,1,04
-0,69512,0,97,-0,69512,1,04
